County,State,Thousand Dry Tonnes/Yr
McHenry,North Dakota,0
McIntosh,North Dakota,0
Mercer,North Dakota,0
Morton,North Dakota,0.021130214
Mountrail,North Dakota,0
Nelson,North Dakota,0
Pierce,North Dakota,0
Ransom,North Dakota,0.285259962
Renville,North Dakota,0
Rolette,North Dakota,0
Sargent,North Dakota,0
Sheridan,North Dakota,0
Slope,North Dakota,0.021130214
Steele,North Dakota,0
Towner,North Dakota,0
Wells,North Dakota,0
Athens,Ohio,10.21585431
Auglaize,Ohio,3.465515048
Belmont,Ohio,8.197106345
Brown,Ohio,1.447456213
Butler,Ohio,2.863212281
Champaign,Ohio,0.01056539
Clark,Ohio,2.229347196
Clermont,Ohio,14.5600147
Clinton,Ohio,1.024838142
Darke,Ohio,0.538833562
Delaware,Ohio,0.898051342
Erie,Ohio,1.236154069
Fairfield,Ohio,1.183325087
Fayette,Ohio,0
Fulton,Ohio,0
Henry,Ohio,0.295831272
Hocking,Ohio,24.61723046
Jackson,Ohio,17.60322868
Logan,Ohio,4.300055837
Marion,Ohio,0.095088032
Mercer,Ohio,1.658744575
Miami,Ohio,0.105653829
Morrow,Ohio,0.274702436
Paulding,Ohio,0.01056539
Perry,Ohio,11.10180447
Pickaway,Ohio,13.03606466
Preble,Ohio,0.517704726
Seneca,Ohio,0.348660254
Shelby,Ohio,0
Union,Ohio,2.113021444
Van Wert,Ohio,0
Vinton,Ohio,21.87034393
Williams,Ohio,1.500243847
Adair,Oklahoma,15.43659264
Alfalfa,Oklahoma,0
Beckham,Oklahoma,0
Canadian,Oklahoma,0
Carter,Oklahoma,0
Cherokee,Oklahoma,3.700371779
Choctaw,Oklahoma,7.638908129
Cimarron,Oklahoma,0
Coal,Oklahoma,0.399049702
Craig,Oklahoma,0
Custer,Oklahoma,0
Delaware,Oklahoma,3.580049052
Dewey,Oklahoma,0
Grant,Oklahoma,0
Harmon,Oklahoma,0
Harper,Oklahoma,0
Johnston,Oklahoma,0
Kay,Oklahoma,0
Latimer,Oklahoma,5.99463536
Logan,Oklahoma,0
Love,Oklahoma,0
McClain,Oklahoma,0
McCurtain,Oklahoma,94.58634313
McIntosh,Oklahoma,0
Major,Oklahoma,0
Mayes,Oklahoma,0.690815086
Nowata,Oklahoma,0
Ottawa,Oklahoma,1.317430486
Pawnee,Oklahoma,0
Payne,Oklahoma,0
Pittsburg,Oklahoma,0.099152542
Pontotoc,Oklahoma,0
Pottawatomie,Oklahoma,0
Pushmataha,Oklahoma,103.1577869
Columbia,Oregon,101.1841082
Coos,Oregon,200.0141361
Crook,Oregon,1.373498395
Curry,Oregon,51.47827992
Deschutes,Oregon,26.47789118
Douglas,Oregon,277.6243621
Gilliam,Oregon,0
Grant,Oregon,11.97135325
Harney,Oregon,10.63856886
Hood River,Oregon,18.35162777
Cameron,Pennsylvania,10.47593333
Fayette,Pennsylvania,20.17231874
Forest,Pennsylvania,22.39822027
Franklin,Pennsylvania,34.20721364
Fulton,Pennsylvania,22.99225343
Greene,Pennsylvania,8.728704004
Huntingdon,Pennsylvania,38.8395697
Indiana,Pennsylvania,23.16315856
Jefferson,Pennsylvania,31.19983461
Juniata,Pennsylvania,26.48616078
Lackawanna,Pennsylvania,5.071334162
Lancaster,Pennsylvania,17.62252442
Lawrence,Pennsylvania,8.240935242
Lebanon,Pennsylvania,6.297027183
McKean,Pennsylvania,34.91426471
Mercer,Pennsylvania,21.84553512
Mifflin,Pennsylvania,17.12359169
Monroe,Pennsylvania,4.162780424
Montgomery,Pennsylvania,2.070846468
Montour,Pennsylvania,0.380360399
Northampton,Pennsylvania,0.48600458
Northumberland,Pennsylvania,22.95917502
Potter,Pennsylvania,71.13788326
Sullivan,Pennsylvania,28.52599624
Susquehanna,Pennsylvania,20.93587877
Tioga,Pennsylvania,29.30609547
Union,Pennsylvania,5.800437511
Warren,Pennsylvania,51.6974244
Washington,Pennsylvania,14.91009457
Wayne,Pennsylvania,12.54030195
Wyoming,Pennsylvania,12.31275003
York,Pennsylvania,14.21406963
Bristol,Rhode Island,0.084523614
Kent,Rhode Island,3.534566234
Newport,Rhode Island,0.01056539
Providence,Rhode Island,0.549404871
Washington,Rhode Island,16.68668099
Abbeville,South Carolina,48.34961338
Aiken,South Carolina,90.32336268
Allendale,South Carolina,73.31416717
Aurora,South Dakota,0
Buffalo,South Dakota,0
Campbell,South Dakota,0
Clark,South Dakota,0
Codington,South Dakota,0
Corson,South Dakota,0
Davison,South Dakota,0
Douglas,South Dakota,0
Faulk,South Dakota,0
Haakon,South Dakota,0
Hamlin,South Dakota,0
Hutchinson,South Dakota,0
Hyde,South Dakota,0
Jerauld,South Dakota,0
Lake,South Dakota,0
Marshall,South Dakota,0
Meade,South Dakota,2.313834975
Miner,South Dakota,0
Moody,South Dakota,0.105653829
Roberts,South Dakota,0
Sanborn,South Dakota,0
Shannon,South Dakota,0
Spink,South Dakota,0
Stanley,South Dakota,0
Sully,South Dakota,0
Todd,South Dakota,0.147915636
Tripp,South Dakota,0
Turner,South Dakota,0
Union,South Dakota,0
Walworth,South Dakota,0
Yankton,South Dakota,0
Ziebach,South Dakota,0
Anderson,Tennessee,16.65222431
Bedford,Tennessee,4.182213992
Benton,Tennessee,14.01146436
Houston,Tennessee,39.23926718
Lake,Tennessee,1.555512362
Lauderdale,Tennessee,0.393357459
Lawrence,Tennessee,37.24215801
Lewis,Tennessee,75.87774416
Lincoln,Tennessee,11.46759658
Loudon,Tennessee,2.762460949
Macon,Tennessee,26.68876606
Madison,Tennessee,25.03760196
Marion,Tennessee,27.75692314
Marshall,Tennessee,2.716151171
Maury,Tennessee,9.316948445
Meigs,Tennessee,4.967274989
Monroe,Tennessee,24.19134589
Montgomery,Tennessee,11.01731669
Moore,Tennessee,3.903528364
Morgan,Tennessee,18.94428266
Obion,Tennessee,12.46711596
Overton,Tennessee,24.00665809
Perry,Tennessee,43.38922972
Pickett,Tennessee,8.7683981
Polk,Tennessee,16.81210331
Putnam,Tennessee,15.45864492
Rhea,Tennessee,26.55369588
Roane,Tennessee,8.462836261
Robertson,Tennessee,4.73655306
Rutherford,Tennessee,0.972822338
Stewart,Tennessee,49.39571818
Trousdale,Tennessee,2.123634102
Unicoi,Tennessee,6.937507951
Union,Tennessee,3.640968462
Van Buren,Tennessee,34.69236369
Warren,Tennessee,19.18272289
Washington,Tennessee,22.00265758
Wayne,Tennessee,106.8019253
Weakley,Tennessee,19.53004622
White,Tennessee,28.19659038
Andrews,Texas,0
Archer,Texas,0
Armstrong,Texas,0
Bailey,Texas,0
Baylor,Texas,0
Blanco,Texas,0
Borden,Texas,0
Briscoe,Texas,0
Brooks,Texas,0
Callahan,Texas,0
Carson,Texas,0
Castro,Texas,0
Childress,Texas,0
Cochran,Texas,0
Coke,Texas,0
Collingsworth,Texas,0
Comanche,Texas,0
Coryell,Texas,0
Cottle,Texas,0
Crosby,Texas,0
Dallam,Texas,0
Dawson,Texas,0
Deaf Smith,Texas,0
Dickens,Texas,0
Dimmit,Texas,0
Donley,Texas,0
Eastland,Texas,0
Ector,Texas,0
Falls,Texas,0
Fayette,Texas,0
Fisher,Texas,0
Floyd,Texas,0
Frio,Texas,0
Gaines,Texas,0
Garza,Texas,0
Gillespie,Texas,0
Glasscock,Texas,0
Gray,Texas,0
Grimes,Texas,2.22286934
Guadalupe,Texas,0
Hale,Texas,0
Hall,Texas,0
Hamilton,Texas,0
Hansford,Texas,0
Hartley,Texas,0
Haskell,Texas,0
Hemphill,Texas,0
Hockley,Texas,0
Hood,Texas,0
Howard,Texas,0
Hutchinson,Texas,0
Irion,Texas,0
Jack,Texas,0
Jackson,Texas,0
Jim Hogg,Texas,0
Jones,Texas,0
Kent,Texas,0
Kerr,Texas,0
Kimble,Texas,0
King,Texas,0
Lamb,Texas,0
La Salle,Texas,0
Limestone,Texas,0
Lipscomb,Texas,0
Lubbock,Texas,0
Lynn,Texas,0
McMullen,Texas,0
Martin,Texas,0
Mason,Texas,0
Menard,Texas,0
Midland,Texas,0
Mitchell,Texas,0
Moore,Texas,0
Motley,Texas,0
Nolan,Texas,0
Ochiltree,Texas,0
Oldham,Texas,0
Parmer,Texas,0
Potter,Texas,0
Rains,Texas,0
Randall,Texas,0
Reagan,Texas,0
Roberts,Texas,0
Rockwall,Texas,0
Runnels,Texas,0
Schleicher,Texas,0
Scurry,Texas,0
Shackelford,Texas,0
Sherman,Texas,0
Somervell,Texas,0
Stephens,Texas,0
Sterling,Texas,0
Stonewall,Texas,0
Sutton,Texas,0
Swisher,Texas,0
Taylor,Texas,0
Terry,Texas,0
Throckmorton,Texas,0
Upton,Texas,0
Uvalde,Texas,0
Wheeler,Texas,0
Winkler,Texas,0
Yoakum,Texas,0
Young,Texas,0
Zavala,Texas,0
Beaver,Utah,0.316960108
Bennington,Vermont,25.55583042
Caledonia,Vermont,19.09864859
Chittenden,Vermont,4.617057293
Essex,Vermont,24.69027862
Franklin,Vermont,11.28056573
Emporia,Virginia,0
Fairfax City,Virginia,0
Franklin City,Virginia,0
Harrisonburg,Virginia,0
Lexington,Virginia,0
Manassas,Virginia,0
Manassas Park,Virginia,0
Staunton,Virginia,0
Martinsville,Virginia,0
Norton,Virginia,0
Petersburg,Virginia,0
Poquoson,Virginia,0
Brown,Wisconsin,1.468543702
Buffalo,Wisconsin,6.772391541
Portsmouth,Virginia,0
Chippewa,Wisconsin,28.46948728
Clark,Wisconsin,23.97495794
Columbia,Wisconsin,8.151623528
Crawford,Wisconsin,5.631324126
Dane,Wisconsin,5.189313835
Radford,Virginia,0
Waynesboro,Virginia,0
Winchester,Virginia,0
Adams,Washington,0
Asotin,Washington,0.36978909
Benton,Washington,0
Chelan,Washington,8.21667774
Clallam,Washington,114.9185409
Clark,Washington,64.92878952
Columbia,Washington,0
Cowlitz,Washington,145.0764055
Douglas,Washington,0
Ferry,Washington,27.47024356
Franklin,Washington,0
Garfield,Washington,5.73703722
Grant,Washington,0
Grays Harbor,Washington,229.3436621
Island,Washington,0.950880324
Jefferson,Washington,74.03086611
King,Washington,62.97716317
Kitsap,Washington,16.83139905
Kittitas,Washington,6.4766154
Wahkiakum,Washington,44.92737592
Yakima,Washington,9.93151779
Barbour,West Virginia,23.11491921
Berkeley,West Virginia,48.94502481
Boone,West Virginia,19.7243819
Braxton,West Virginia,33.63798928
Washakie,Wyoming,0.021130214
Weston,Wyoming,0
Adjuntas,Puerto Rico,0
Aguada,Puerto Rico,0
Aguadilla,Puerto Rico,0
Aguas Buenas,Puerto Rico,0
Aibonito,Puerto Rico,0
Anasco,Puerto Rico,0
Arecibo,Puerto Rico,0
Arroyo,Puerto Rico,0
Barceloneta,Puerto Rico,0
Barranquitas,Puerto Rico,0
Bayamon,Puerto Rico,0
Cabo Rojo,Puerto Rico,0
Caguas,Puerto Rico,0
Camuy,Puerto Rico,0
Canovanas,Puerto Rico,0
Carolina,Puerto Rico,0
Catano,Puerto Rico,0
Cayey,Puerto Rico,0
Ceiba,Puerto Rico,0
Ciales,Puerto Rico,0
Cidra,Puerto Rico,0
Coamo,Puerto Rico,0
Comerio,Puerto Rico,0
Corozal,Puerto Rico,0
Culebra,Puerto Rico,0
Brooke,West Virginia,1.024838142
Cabell,West Virginia,6.85687932
Calhoun,West Virginia,15.56339322
Clay,West Virginia,17.77413381
Doddridge,West Virginia,15.12510425
Fayette,West Virginia,52.56711101
Gilmer,West Virginia,13.88190724
Grant,West Virginia,20.70019508
Greenbrier,West Virginia,40.01798815
Hampshire,West Virginia,23.99149715
Hancock,West Virginia,0.126784043
Hardy,West Virginia,19.00906122
Harrison,West Virginia,12.84917163
Jackson,West Virginia,10.4272805
Jefferson,West Virginia,2.630836431
Kanawha,West Virginia,40.8311658
Lewis,West Virginia,22.05778827
Lincoln,West Virginia,10.97982782
Logan,West Virginia,6.275801868
McDowell,West Virginia,14.01973396
Marion,West Virginia,19.87047822
Marshall,West Virginia,2.725936868
Mason,West Virginia,7.501494889
Mercer,West Virginia,24.46286453
Ohio,West Virginia,0.401489235
Pendleton,West Virginia,26.19396814
Pleasants,West Virginia,4.020543249
Pocahontas,West Virginia,39.01874443
Preston,West Virginia,49.47841421
Putnam,West Virginia,8.915597037
Raleigh,West Virginia,36.5323504
Randolph,West Virginia,52.43617562
Ritchie,West Virginia,19.39911084
Roane,West Virginia,16.81485984
Summers,West Virginia,25.74740956
Taylor,West Virginia,5.958938239
Barron,Wisconsin,15.36078794
Eau Claire,Wisconsin,11.87390975
Florence,Wisconsin,31.14332565
Fond du Lac,Wisconsin,0.559962398
Forest,Wisconsin,62.64500077
Grant,Wisconsin,7.501494889
Rincon,Puerto Rico,0
Rio Grande,Puerto Rico,0
Sabana Grande,Puerto Rico,0
Salinas,Puerto Rico,0
San German,Puerto Rico,0
San Juan,Puerto Rico,0
San Lorenzo,Puerto Rico,0
San Sebastian,Puerto Rico,0
Santa Isabel,Puerto Rico,0
Green,Wisconsin,0.771278325
Vega Alta,Puerto Rico,0
Vega Baja,Puerto Rico,0
Vieques,Puerto Rico,0
Villalba,Puerto Rico,0
Yabucoa,Puerto Rico,0
Green Lake,Wisconsin,5.982506608
La Crosse,Wisconsin,3.68727824
Lafayette,Wisconsin,2.622566828
Langlade,Wisconsin,65.59449258
Lincoln,Wisconsin,48.2517564
Marquette,Wisconsin,3.53939017
Menominee,Wisconsin,40.35152881
Pepin,Wisconsin,23.42089453
Portage,Wisconsin,16.0347606
Price,Wisconsin,49.14487355
Rusk,Wisconsin,30.76981524
Sawyer,Wisconsin,74.46226375
Taylor,Wisconsin,24.64203927
Washburn,Wisconsin,39.4404942
Waukesha,Wisconsin,0.718449343
Waupaca,Wisconsin,23.00052303
Waushara,Wisconsin,9.354299486
Winnebago,Wisconsin,0.72900687
Wood,Wisconsin,15.87212508
Albany,Wyoming,1.785545158
Big Horn,Wyoming,2.303222318
Campbell,Wyoming,0
Carbon,Wyoming,0
Converse,Wyoming,0.021130214
Crook,Wyoming,7.184493433
Fremont,Wyoming,0.095088032
Goshen,Wyoming,0
Hot Springs,Wyoming,0.01056539
Johnson,Wyoming,0.052827604
Laramie,Wyoming,0
Lincoln,Wyoming,0.36978909
Uinta,Wyoming,1.944045886
Florida,Puerto Rico,0
Guanica,Puerto Rico,0
Guayama,Puerto Rico,0
Guayanilla,Puerto Rico,0
Guaynabo,Puerto Rico,0
Gurabo,Puerto Rico,0
Hatillo,Puerto Rico,0
Hormigueros,Puerto Rico,0
Humacao,Puerto Rico,0
Isabela,Puerto Rico,0
Jayuya,Puerto Rico,0
Juana Diaz,Puerto Rico,0
Juncos,Puerto Rico,0
Lajas,Puerto Rico,0
Lares,Puerto Rico,0
Las Marias,Puerto Rico,0
Las Piedras,Puerto Rico,0
Loiza,Puerto Rico,0
Luquillo,Puerto Rico,0
Manati,Puerto Rico,0
Maricao,Puerto Rico,0
Maunabo,Puerto Rico,0
Mayaguez,Puerto Rico,0
Moca,Puerto Rico,0
Morovis,Puerto Rico,0
Naguabo,Puerto Rico,0
